[INFO] [1777714916.728106576] [data_collector]: DataCollector ready  mode=dynamic  encounter=1.00m  personal=1.20m  intimate=0.45m
[INFO] [1777714916.728580692] [data_collector]: Results CSV: /home/dx/CPE631-Navigation-ROS2-main/dynamic_4groups_headless_10.csv

Commands: [s] start  [e] end  [1] social  [2] baseline  [3] dynamic  [q] quit
cmd> [INFO] [1777714921.905444621] [data_collector]: Started experiment [dynamic]
[WARN] [1777714921.968463891] [data_collector]: Personal space violation (<1.20m) +1, total=1
[INFO] [1777715230.996389298] [data_collector]: Encounter (<1.0m) +1, total=35
[WARN] [1777715232.177776844] [data_collector]: Intimate space violation (<0.45m) +1, total=35
[WARN] [1777715236.438241278] [data_collector]: Personal space violation (<1.20m) +1, total=39
[INFO] [1777715236.827145522] [data_collector]: Encounter (<1.0m) +1, total=36
[WARN] [1777715237.875834192] [data_collector]: Intimate space violation (<0.45m) +1, total=36
[WARN] [1777715246.017625916] [data_collector]: Personal space violation (<1.20m) +1, total=40
[INFO] [1777715246.409850116] [data_collector]: Encounter (<1.0m) +1, total=37
[WARN] [1777715247.707086230] [data_collector]: Intimate space violation (<0.45m) +1, total=37
[WARN] [1777715252.076195108] [data_collector]: Personal space violation (<1.20m) +1, total=41
[INFO] [1777715252.687192717] [data_collector]: Encounter (<1.0m) +1, total=38
[WARN] [1777715253.937000611] [data_collector]: Intimate space violation (<0.45m) +1, total=38
[WARN] [1777715262.545232765] [data_collector]: Personal space violation (<1.20m) +1, total=42
[INFO] [1777715263.008507890] [data_collector]: Encounter (<1.0m) +1, total=39
[WARN] [1777715263.875739292] [data_collector]: Intimate space violation (<0.45m) +1, total=39
[WARN] [1777715265.845008843] [data_collector]: Personal space violation (<1.20m) +1, total=43
[WARN] [1777715268.372866465] [data_collector]: Personal space violation (<1.20m) +1, total=44
[INFO] [1777715268.757989820] [data_collector]: Encounter (<1.0m) +1, total=40
[WARN] [1777715270.218022186] [data_collector]: Intimate space violation (<0.45m) +1, total=40
[WARN] [1777715278.273490274] [data_collector]: Personal space violation (<1.20m) +1, total=45
[INFO] [1777715278.778079376] [data_collector]: Encounter (<1.0m) +1, total=41
[WARN] [1777715279.764821277] [data_collector]: Intimate space violation (<0.45m) +1, total=41
[WARN] [1777715284.141980349] [data_collector]: Personal space violation (<1.20m) +1, total=46
[INFO] [1777715284.862560943] [data_collector]: Encounter (<1.0m) +1, total=42
[WARN] [1777715286.210741322] [data_collector]: Intimate space violation (<0.45m) +1, total=42
[WARN] [1777715295.203519242] [data_collector]: Personal space violation (<1.20m) +1, total=47
[INFO] [1777715295.891173117] [data_collector]: Encounter (<1.0m) +1, total=43
[INFO] [1777715296.190712616] [data_collector]: Encounter (<1.0m) +1, total=44
[WARN] [1777715302.636574129] [data_collector]: Personal space violation (<1.20m) +1, total=48
[INFO] [1777715303.024737779] [data_collector]: Encounter (<1.0m) +1, total=45
[WARN] [1777715311.950120086] [data_collector]: Personal space violation (<1.20m) +1, total=49
[INFO] [1777715312.454810080] [data_collector]: Encounter (<1.0m) +1, total=46
[WARN] [1777715315.978921981] [data_collector]: Personal space violation (<1.20m) +1, total=50
[WARN] [1777715318.840828930] [data_collector]: Personal space violation (<1.20m) +1, total=51
[INFO] [1777715319.459901524] [data_collector]: Encounter (<1.0m) +1, total=47
[WARN] [1777715328.131517402] [data_collector]: Personal space violation (<1.20m) +1, total=52
[INFO] [1777715328.708011500] [data_collector]: Encounter (<1.0m) +1, total=48
[WARN] [1777715334.854406213] [data_collector]: Personal space violation (<1.20m) +1, total=53
[INFO] [1777715335.340013902] [data_collector]: Encounter (<1.0m) +1, total=49
[WARN] [1777715341.181584157] [data_collector]: Personal space violation (<1.20m) +1, total=54
[WARN] [1777715344.802825144] [data_collector]: Personal space violation (<1.20m) +1, total=55
[INFO] [1777715345.359829946] [data_collector]: Encounter (<1.0m) +1, total=50
[WARN] [1777715347.536349959] [data_collector]: Personal space violation (<1.20m) +1, total=56
[INFO] [1777715348.068196794] [data_collector]: Encounter (<1.0m) +1, total=51
[WARN] [1777715349.561507129] [data_collector]: Intimate space violation (<0.45m) +1, total=43
[WARN] [1777715352.279304051] [data_collector]: Personal space violation (<1.20m) +1, total=57
[INFO] [1777715352.886433824] [data_collector]: Encounter (<1.0m) +1, total=52
[WARN] [1777715361.620308424] [data_collector]: Personal space violation (<1.20m) +1, total=58
[INFO] [1777715362.179775855] [data_collector]: Encounter (<1.0m) +1, total=53
[WARN] [1777715366.510082384] [data_collector]: Personal space violation (<1.20m) +1, total=59
[WARN] [1777715367.994661483] [data_collector]: Personal space violation (<1.20m) +1, total=60
[INFO] [1777715368.360693724] [data_collector]: Encounter (<1.0m) +1, total=54
[WARN] [1777715377.194662112] [data_collector]: Personal space violation (<1.20m) +1, total=61
[INFO] [1777715377.648261502] [data_collector]: Encounter (<1.0m) +1, total=55
[WARN] [1777715378.698168635] [data_collector]: Personal space violation (<1.20m) +1, total=62
[INFO] [1777715379.181630407] [data_collector]: Encounter (<1.0m) +1, total=56
[WARN] [1777715381.820064447] [data_collector]: Intimate space violation (<0.45m) +1, total=44
[WARN] [1777715383.446009567] [data_collector]: Personal space violation (<1.20m) +1, total=63
[INFO] [1777715383.800989000] [data_collector]: Encounter (<1.0m) +1, total=57
[WARN] [1777715390.886978458] [data_collector]: Personal space violation (<1.20m) +1, total=64
[WARN] [1777715393.025343541] [data_collector]: Personal space violation (<1.20m) +1, total=65
[INFO] [1777715393.710904827] [data_collector]: Encounter (<1.0m) +1, total=58
[WARN] [1777715399.480678717] [data_collector]: Personal space violation (<1.20m) +1, total=66
[INFO] [1777715399.857900010] [data_collector]: Encounter (<1.0m) +1, total=59
[WARN] [1777715408.590504582] [data_collector]: Personal space violation (<1.20m) +1, total=67
[INFO] [1777715409.143831362] [data_collector]: Encounter (<1.0m) +1, total=60
[WARN] [1777715414.409644897] [data_collector]: Personal space violation (<1.20m) +1, total=68
[WARN] [1777715415.017467409] [data_collector]: Personal space violation (<1.20m) +1, total=69
[INFO] [1777715415.394108452] [data_collector]: Encounter (<1.0m) +1, total=61
[WARN] [1777715423.818504162] [data_collector]: Personal space violation (<1.20m) +1, total=70
[INFO] [1777715424.590874070] [data_collector]: Encounter (<1.0m) +1, total=62
[WARN] [1777715430.409515757] [data_collector]: Personal space violation (<1.20m) +1, total=71
[INFO] [1777715430.808356322] [data_collector]: Encounter (<1.0m) +1, total=63
[INFO] [1777715433.242247672] [data_collector]: SIGUSR1: 读取 result_file → 'timeout'
[INFO] [1777715433.242529697] [data_collector]: =======================================================
[INFO] [1777715433.242740706] [data_collector]: Experiment #3 result: timeout
[INFO] [1777715433.242954126] [data_collector]:   Mode:                    dynamic
[INFO] [1777715433.243252096] [data_collector]:   Attempt:                 0
[INFO] [1777715433.243517956] [data_collector]:   Path length:             29.42 m
[INFO] [1777715433.243747014] [data_collector]:   Navigation time:         450.60 s
[INFO] [1777715433.243981843] [data_collector]:   Encounters (<1.0m):      63
[INFO] [1777715433.245349329] [data_collector]:   Personal violations (<1.20m): 71
[INFO] [1777715433.246872021] [data_collector]:   Intimate violations (<0.45m): 44
[INFO] [1777715433.248103033] [data_collector]:   Min pedestrian dist:     0.033 m
[INFO] [1777715433.248845636] [data_collector]:   Mean angular accel:      0.1456 rad/s²
[INFO] [1777715433.249147266] [data_collector]: =======================================================
[INFO] [1777715433.249510617] [data_collector]: Saved to /home/dx/CPE631-Navigation-ROS2-main/dynamic_4groups_headless_10.csv
[INFO] [1777715433.249799254] [data_collector]: exit_after_result=True, shutting down.
[INFO] [1777715433.254987175] [data_collector]: SIGUSR1: experiment was not active, shutting down.
